TIME,PRESS FILTER [hpa],HEIGHT FILTER [m],PRESS RAW [hpa],HEIGHT RAW [m],ACCEL [m/s2],SPEED [m/s],EVENT,EVENT,VOLT. CHANNEL,VOLTAGE [V]
66.415,96388.11719,98.84805298,96391,98.59835815,-19.62,-8.16730957,0,PAD,2,0.493495344
66.44,96390.61719,98.63134766,96379,99.6385498,-19.62,-8.095922852,0,PAD,3,0.501497971
66.465,96392.98438,98.42666626,96381,99.465271,-19.62,-8.024560547,0,PAD,4,0.493495344
66.49,96394.74219,98.27380371,96381,99.465271,-19.62,-7.939770508,0,PAD,5,8.124109146
66.515,96396.72656,98.10211182,96386,99.03179932,-19.62,-7.878881836,0,PAD,1,8.098966835
66.54,96398.76563,97.92520142,96390,98.6852417,-19.62,-7.833081055,0,PAD,2,0.501497971
66.565,96401.4375,97.69384766,96386,99.03179932,-20.2086,-7.741992188,0,PAD,3,0.501497971
66.59,96403.03125,97.55566406,96386,99.03179932,-20.2086,-7.639257813,0,PAD,4,0.501497971
66.615,96404.92188,97.39181519,96397,98.07855225,-20.2086,-7.606420898,0,PAD,5,8.133537512
66.64,96406.09375,97.2902832,96390,98.6852417,-20.2086,-7.506152344,0,PAD,1,8.089538469
66.665,96407.08594,97.20443726,96384,99.20507813,-20.2086,-7.351074219,0,PAD,2,0.498830428
66.69,96407.95313,97.12905884,96390,98.6852417,-20.2086,-7.233227539,0,PAD,3,0.498830428
66.715,96408.82031,97.05371094,96390,98.6852417,-20.2086,-7.106176758,0,PAD,4,0.488160259
66.74,96409.60156,96.98617554,96374,100.072052,-20.6991,-6.853930664,0,PAD,5,8.124109146
66.765,96410.36719,96.91970825,96379,99.6385498,-21.2877,-6.640649414,0,PAD,1,8.114680779
66.79,96411.07813,96.85848999,96400,97.81842041,-21.2877,-6.579785156,0,PAD,2,0.498830428
66.815,96412.10156,96.76950073,96400,97.81842041,-21.2877,-6.505981445,0,PAD,3,0.496162886
66.84,96413.01563,96.69046021,96395,98.25183105,-20.6991,-6.385229492,0,PAD,4,0.501497971
66.865,96414.03906,96.60150146,96400,97.81842041,-20.6991,-6.292993164,0,PAD,5,8.127251935
66.89,96415.35156,96.48791504,96411,96.86529541,-20.2086,-6.271948242,0,PAD,1,8.114680779
66.915,96416.1875,96.41571045,96409,97.03851318,-20.2086,-6.221166992,0,PAD,2,0.501497971
66.94,96416.92188,96.35183716,96395,98.25183105,-20.2086,-6.055200195,0,PAD,3,0.490827801
66.965,96417.9375,96.26391602,96405,97.38500977,-20.6991,-5.959204102,0,PAD,4,0.490827801
66.99,96419.41406,96.13571167,96411,96.86529541,-20.2086,-5.898388672,0,PAD,5,8.127251935
67.015,96420.28906,96.05981445,96405,97.38500977,-20.2086,-5.782299805,0,PAD,1,8.111537991
67.04,96421.61719,95.94522095,96416,96.43191528,-20.2086,-5.739477539,0,PAD,2,0.493495344
67.065,96423.52344,95.77984619,96414,96.60516357,-19.62,-5.669873047,0,PAD,3,0.498830428
67.09,96425.5,95.60870361,96432,95.04510498,-20.2086,-5.721704102,0,PAD,4,0.493495344
67.115,96427.39844,95.44384766,96427,95.47839355,-20.2086,-5.718237305,0,PAD,5,8.120966357
67.14,96428.17188,95.37689209,96416,96.43191528,-20.2086,-5.617651367,0,PAD,1,8.098966835
67.165,96429.32813,95.2769165,96414,96.60516357,-20.2086,-5.495288086,0,PAD,2,0.496162886
67.19,96429.4375,95.26751709,96404,97.47189331,-20.2086,-5.294213867,0,PAD,3,0.496162886
67.215,96428.94531,95.30990601,96409,97.03851318,-20.2086,-5.130029297,0,PAD,4,0.493495344
67.24,96427.5625,95.42971802,96395,98.25183105,-20.2086,-4.861547852,0,PAD,5,8.120966357
67.265,96426.16406,95.55114746,96390,98.6852417,-20.2086,-4.562963867,0,PAD,1,8.102109624
67.29,96425.48438,95.60974121,96390,98.6852417,-20.2086,-4.273120117,0,PAD,2,0.501497971
67.315,96424.8125,95.66784668,96405,97.38500977,-20.2086,-4.102246094,0,PAD,3,0.488160259
67.34,96425.48438,95.60974121,96421,95.99859619,-20.2086,-4.048608398,0,PAD,4,0.498830428
67.365,96425.46875,95.61132813,96423,95.82537842,-20.2086,-4.000805664,0,PAD,5,8.120966357
67.39,96427.96094,95.39520264,96455,93.05258179,-19.62,-4.178686523,0,PAD,1,8.114680779
67.415,96431.41406,95.09585571,96444,94.00537109,-19.62,-4.248950195,0,PAD,2,0.498830428
67.44,96434.11719,94.86193848,96451,93.3989563,-20.2086,-4.352294922,0,PAD,3,0.501497971
67.465,96437.55469,94.56420898,96456,92.96572876,-20.6991,-4.471557617,0,PAD,4,0.501497971
67.49,96440.58594,94.30154419,96453,93.22576904,-20.6991,-4.545996094,0,PAD,5,8.120966357
67.515,96443.90625,94.01373291,96469,91.83990479,-20.6991,-4.718408203,0,PAD,1,8.108395202
67.54,96447.40625,93.71026611,96455,93.05258179,-20.6991,-4.761865234,0,PAD,2,0.501497971
67.565,96449.63281,93.51773071,96451,93.3989563,-20.6991,-4.758862305,0,PAD,3,0.498830428
67.59,96451.21875,93.38012695,96456,92.96572876,-20.6991,-4.778857422,0,PAD,4,0.493495344
67.615,96452.65625,93.25558472,96458,92.79257202,-20.6991,-4.798901367,0,PAD,5,8.108395202
67.64,96454.60156,93.08712769,96448,93.65899658,-20.6991,-4.73059082,0,PAD,1,8.098966835
67.665,96456.5625,92.91708374,96465,92.18621826,-20.2086,-4.777807617,0,PAD,2,0.498830428
67.69,96458.22656,92.77322388,96456,92.96572876,-20.2086,-4.742553711,0,PAD,3,0.496162886
67.715,96459.49219,92.66333008,96456,92.96572876,-19.62,-4.695605469,0,PAD,4,0.496162886
67.74,96460.67969,92.56079102,96458,92.79257202,-19.62,-4.654101563,0,PAD,5,8.124109146
67.765,96461.91406,92.45355225,96454,93.13943481,-19.62,-4.572827148,0,PAD,1,8.102109624
67.79,96462.82813,92.37454224,96456,92.96572876,-19.62,-4.49909668,0,PAD,2,0.488160259
67.815,96464.21094,92.25476074,96469,91.83990479,-19.62,-4.512841797,0,PAD,3,0.498830428
67.84,96465.46875,92.14593506,96463,92.359375,-19.62,-4.468823242,0,PAD,4,0.498830428
67.865,96466.63281,92.04498291,96458,92.79257202,-20.2086,-4.378344727,0,PAD,5,8.124109146
67.89,96467.82031,91.94192505,96460,92.61938477,-19.62,-4.296240234,0,PAD,1,8.108395202
67.915,96468.30469,91.90005493,96451,93.3989563,-19.62,-4.142602539,0,PAD,2,0.496162886
67.94,96468.30469,91.90005493,96454,93.13943481,-19.62,-4.009838867,0,PAD,3,0.496162886
67.965,96468.875,91.85089111,96465,92.18621826,-19.62,-3.955395508,0,PAD,4,0.506833056
67.99,96469.89844,91.76196289,96461,92.53308105,-19.62,-3.864501953,0,PAD,5,8.130394724
68.015,96470.72656,91.6902771,96463,92.359375,-19.62,-3.782836914,0,PAD,1,8.089538469
68.04,96471.375,91.63430786,96459,92.70623779,-19.62,-3.666455078,0,PAD,2,0.488160259
68.065,96472.42969,91.54275513,96475,91.32043457,-20.2086,-3.664282227,0,PAD,3,0.498830428
68.09,96473.38281,91.46011353,96477,91.14678955,-19.62,-3.665087891,0,PAD,4,0.498830428
68.115,96474.8125,91.33666992,96473,91.49359131,-20.2086,-3.625683594,0,PAD,5,8.117823568
68.14,96476.19531,91.21685791,96486,90.36740112,-19.62,-3.672094727,0,PAD,1,8.105252413
68.165,96477.41406,91.11120605,96459,92.70623779,-20.2086,-3.506738281,0,PAD,2,0.496162886
68.19,96478.86719,90.98513794,96482,90.71365356,-19.62,-3.510449219,0,PAD,3,0.504165513
68.215,96480.10938,90.87789917,96479,90.97363281,-19.62,-3.481958008,0,PAD,4,0.493495344
68.24,96481.85156,90.72674561,96491,89.93429565,-20.2086,-3.531298828,0,PAD,5,8.130394724
68.265,96483.63281,90.57241821,96486,90.36740112,-20.2086,-3.52956543,0,PAD,1,8.111537991
68.29,96485.66406,90.396698,96484,90.54052734,-20.2086,-3.502319336,0,PAD,2,0.504165513
68.315,96487.21875,90.26174927,96505,88.72198486,-19.62,-3.619458008,0,PAD,3,0.493495344
68.34,96488.24219,90.17333984,96496,89.50125122,-19.62,-3.65078125,0,PAD,4,0.493495344
68.365,96489.8125,90.03735352,96486,90.36740112,-20.2086,-3.595092773,0,PAD,5,8.117823568
68.39,96492.03906,89.84436035,96503,88.89508057,-20.2086,-3.657788086,0,PAD,1,8.105252413
68.415,96493.33594,89.73190308,96489,90.10742188,-20.2086,-3.600830078,0,PAD,2,0.496162886
68.44,96494.51563,89.62991333,96496,89.50125122,-20.2086,-3.589501953,0,PAD,3,0.493495344
68.465,96495.91406,89.50909424,96491,89.93429565,-20.2086,-3.530859375,0,PAD,4,0.493495344
68.49,96497.5625,89.36630249,96498,89.328125,-20.2086,-3.517456055,0,PAD,5,8.136680301
68.515,96499.28125,89.21725464,96498,89.328125,-19.62,-3.493554688,0,PAD,1,8.105252413
68.54,96501.09375,89.06036377,96505,88.72198486,-19.62,-3.511914063,0,PAD,2,0.498830428
68.565,96502.84375,88.90869141,96517,87.68289185,-19.0314,-3.606005859,0,PAD,3,0.498830428
68.59,96504.61719,88.75546265,96506,88.63568115,-19.0314,-3.601367188,0,PAD,4,0.498830428
68.615,96506.42969,88.59805298,96513,88.02960205,-18.5409,-3.637304688,0,PAD,5,8.117823568
68.64,96508.33594,88.43331909,96508,88.46206665,-18.5409,-3.6234375,0,PAD,1,8.111537991
68.665,96511.14844,88.18960571,96531,86.4708252,-18.5409,-3.767333984,0,PAD,2,0.493495344
68.69,96513.125,88.01861572,96517,87.68289185,-18.5409,-3.786938477,0,PAD,3,0.493495344
68.715,96515.60156,87.80419922,96522,87.24990845,-18.5409,-3.829980469,0,PAD,4,0.496162886
68.74,96518.09375,87.58825684,96529,86.64389038,-19.0314,-3.91027832,0,PAD,5,8.133537512
68.765,96520.39063,87.38952637,96534,86.21096802,-19.0314,-4.009765625,0,PAD,1,8.108395202
68.79,96522.64844,87.19396973,96531,86.4708252,-19.0314,-4.067871094,0,PAD,2,0.498830428
68.815,96524.46875,87.03659058,96527,86.81695557,-19.0314,-4.080371094,0,PAD,3,0.493495344
68.84,96526.78906,86.83526611,96527,86.81695557,-19.62,-4.080737305,0,PAD,4,0.493495344
68.865,96529.03906,86.64074707,96538,85.86486816,-19.0314,-4.15012207,0,PAD,5,8.133537512
68.89,96531.00781,86.4703064,96548,84.99908447,-19.0314,-4.27512207,0,PAD,1,8.108395202
68.915,96533.07031,86.29150391,96540,85.69180298,-18.5409,-4.320678711,0,PAD,2,0.498830428
68.94,96534.69531,86.15084839,96540,85.69180298,-18.5409,-4.350317383,0,PAD,3,0.496162886
68.965,96536.46875,85.99765015,96545,85.25891113,-18.5409,-4.402539063,0,PAD,4,0.496162886
68.99,96538.9375,85.78381348,96552,84.65301514,-18.5409,-4.489916992,0,PAD,5,8.136680301
69.015,96540.53906,85.64526367,96536,86.03790283,-18.5409,-4.441748047,0,PAD,1,8.105252413
69.04,96542.32031,85.49102783,96552,84.65301514,-19.0314,-4.501513672,0,PAD,2,0.493495344
69.065,96544.55469,85.29760742,96543,85.43197632,-18.5409,-4.479248047,0,PAD,3,0.493495344
69.09,96546.71094,85.11096191,96554,84.47998047,-18.5409,-4.526049805,0,PAD,4,0.504165513
69.115,96548.97656,84.91491699,96564,83.61431885,-18.5409,-4.630957031,0,PAD,5,8.120966357
69.14,96551.61719,84.6859436,96564,83.61431885,-19.0314,-4.715405273,0,PAD,1,8.108395202
69.165,96553.77344,84.49932861,96564,83.61431885,-19.0314,-4.780566406,0,PAD,2,0.501497971
69.19,96556.34375,84.27716064,96561,83.87411499,-19.0314,-4.806005859,0,PAD,3,0.493495344
69.215,96558.98438,84.04870605,96566,83.4413147,-19.0314,-4.85402832,0,PAD,4,0.490827801
69.24,96561.63281,83.81921387,96566,83.4413147,-19.0314,-4.885327148,0,PAD,5,8.133537512
69.265,96564.10156,83.60543823,96582,82.0567627,-19.0314,-5.017382813,0,PAD,1,8.105252413
69.29,96567.00781,83.35400391,96576,82.57574463,-19.62,-5.082983398,0,PAD,2,0.490827801
69.315,96569.01563,83.18048096,96567,83.35452271,-19.62,-5.064941406,0,PAD,3,0.488160259
69.34,96571.42969,82.97140503,96567,83.35452271,-19.62,-5.034741211,0,PAD,4,0.490827801
69.365,96573.42969,82.79840088,96582,82.0567627,-19.62,-5.103222656,0,PAD,5,8.120966357
69.39,96576.07031,82.56945801,96594,81.01831055,-19.62,-5.241162109,0,PAD,1,8.102109624
69.415,96578.23438,82.38235474,96589,81.45101929,-19.62,-5.318432617,0,PAD,2,0.501497971
69.44,96580.70313,82.16860962,96583,81.97000122,-19.0314,-5.332592773,0,PAD,3,0.493495344
69.465,96582.97656,81.97207642,96583,81.97000122,-19.62,-5.33125,0,PAD,4,0.496162886
69.49,96585.22656,81.77713013,96583,81.97000122,-19.62,-5.316918945,0,PAD,5,8.127251935
69.515,96587.28125,81.59945679,96594,81.01831055,-19.62,-5.37121582,0,PAD,1,8.098966835
69.54,96589.34375,81.42123413,96594,81.01831055,-19.0314,-5.406665039,0,PAD,2,0.496162886
69.565,96591.73438,81.21429443,96604,80.1529541,-18.5409,-5.498999023,0,PAD,3,0.493495344
69.59,96594,81.01831055,96599,80.58563232,-17.9523,-5.534008789,0,PAD,4,0.501497971
69.615,96595.625,80.87774658,96594,81.01831055,-17.9523,-5.515527344,0,PAD,5,8.120966357
69.64,96597.54688,80.71105957,96599,80.58563232,-17.9523,-5.521313477,0,PAD,1,8.098966835
69.665,96599.54688,80.53808594,96594,81.01831055,-18.5409,-5.476464844,0,PAD,2,0.493495344
69.69,96602.07031,80.31964111,96610,79.63357544,-18.5409,-5.537426758,0,PAD,3,0.501497971
69.715,96604.26563,80.12997437,96615,79.20147705,-18.5409,-5.616357422,0,PAD,4,0.496162886
69.74,96606.60938,79.92721558,96608,79.80703735,-19.0314,-5.624194336,0,PAD,5,8.114680779
69.765,96608.34375,79.7772522,96610,79.63357544,-19.0314,-5.631225586,0,PAD,1,8.111537991
69.79,96610.53125,79.58758545,96619,78.85507202,-19.0314,-5.689648438,0,PAD,2,0.493495344
69.815,96612.94531,79.37911987,96613,79.37442017,-19.0314,-5.685375977,0,PAD,3,0.493495344
69.84,96615.23438,79.18109131,96624,78.42245483,-19.0314,-5.74675293,0,PAD,4,0.496162886
69.865,96617.71094,78.96685791,96622,78.59591675,-19.0314,-5.775073242,0,PAD,5,8.114680779
69.89,96619.79688,78.78610229,96627,78.16333008,-19.0314,-5.823046875,0,PAD,1,8.098966835
69.915,96622.83594,78.52328491,96633,77.64404297,-18.5409,-5.89609375,0,PAD,2,0.496162886
69.94,96624.89063,78.34567261,96633,77.64404297,-18.5409,-5.949902344,0,PAD,3,0.496162886
69.965,96627.51563,78.1184082,96633,77.64404297,-17.9523,-5.983666992,0,PAD,4,0.493495344
69.99,96630.53906,77.85717773,96636,77.38439941,-17.9523,-6.022460938,0,PAD,5,8.136680301
70.015,96633.00781,77.64352417,96631,77.81695557,-17.9523,-6.007299805,0,PAD,1,8.105252413
70.04,96635.67969,77.41207886,96635,77.47113037,-17.9523,-6.006787109,0,PAD,2,0.501497971
70.065,96638.1875,77.19528198,96645,76.60604858,-18.5409,-6.064355469,0,PAD,3,0.488160259
70.09,96640.64063,76.98321533,96656,75.65487671,-19.0314,-6.183374023,0,PAD,4,0.496162886
70.115,96642.98438,76.78051758,96649,76.26025391,-19.0314,-6.226733398,0,PAD,5,8.120966357
70.14,96645.66406,76.54858398,96643,76.77896118,-19.0314,-6.207397461,0,PAD,1,8.083252891
70.165,96648.35938,76.31561279,96649,76.26025391,-19.0314,-6.217749023,0,PAD,2,0.496162886
70.19,96650.6875,76.11401367,96652,76.00064087,-18.5409,-6.234350586,0,PAD,3,0.496162886
70.215,96653.27344,75.89044189,96647,76.4331665,-18.5409,-6.197875977,0,PAD,4,0.490827801
70.24,96655.61719,75.68777466,96647,76.4331665,-18.5409,-6.1484375,0,PAD,5,8.117823568
70.265,96657.53125,75.5222168,96651,76.08737183,-19.0314,-6.117431641,0,PAD,1,8.08639568
70.29,96659.96094,75.31225586,96656,75.65487671,-19.0314,-6.108935547,0,PAD,2,0.504165513
70.315,96662.64063,75.08035278,96661,75.22241211,-19.0314,-6.122631836,0,PAD,3,0.496162886
70.34,96665.125,74.86569214,96675,74.0118103,-19.0314,-6.221557617,0,PAD,4,0.496162886
70.365,96667.27344,74.67977905,96665,74.87667847,-18.5409,-6.225219727,0,PAD,5,8.105252413
70.39,96669.28125,74.50637817,96665,74.87667847,-18.5409,-6.212597656,0,PAD,1,8.080110102
70.415,96671.25781,74.33508301,96658,75.48199463,-18.5409,-6.134741211,0,PAD,2,0.490827801
70.44,96673.01563,74.18310547,96673,74.18466187,-18.5409,-6.156787109,0,PAD,3,0.493495344
70.465,96675.24219,73.99093628,96668,74.61709595,-19.0314,-6.125341797,0,PAD,4,0.496162886
70.49,96677.8125,73.76846313,96682,73.40658569,-19.62,-6.183325195,0,PAD,5,8.124109146
70.515,96679.88281,73.58935547,96672,74.2713623,-19.62,-6.148120117,0,PAD,1,8.092681258
70.54,96681.55469,73.44522095,96681,73.49273682,-19.62,-6.165527344,0,PAD,2,0.501497971
70.565,96684.21094,73.2154541,96696,72.19619751,-19.62,-6.276586914,0,PAD,3,0.498830428
70.59,96686.39844,73.02642822,96686,73.06036377,-19.0314,-6.289428711,0,PAD,4,0.496162886
70.615,96688.33594,72.85879517,96686,73.06036377,-19.0314,-6.286816406,0,PAD,5,8.120966357
70.64,96690.46094,72.67498779,96681,73.49273682,-19.0314,-6.231518555,0,PAD,1,8.111537991
70.665,96692.72656,72.47918701,96695,72.28234863,-19.0314,-6.267773438,0,PAD,2,0.493495344
70.69,96694.84375,72.29592896,96684,73.23373413,-19.62,-6.205004883,0,PAD,3,0.493495344
70.715,96696.9375,72.11474609,96689,72.80136108,-19.62,-6.167700195,0,PAD,4,0.493495344
70.74,96698.50781,71.97897339,96709,71.07208252,-19.0314,-6.263671875,0,PAD,5,8.120966357
70.765,96700.61719,71.79675293,96698,72.02337646,-19.62,-6.256469727,0,PAD,1,8.08639568
70.79,96702.6875,71.61767578,96698,72.02337646,-19.0314,-6.234643555,0,PAD,2,0.493495344
70.815,96704.78906,71.43597412,96712,70.81262207,-19.62,-6.300097656,0,PAD,3,0.496162886
70.84,96706.78125,71.26422119,96707,71.24490356,-19.62,-6.308764648,0,PAD,4,0.496162886
70.865,96708.5,71.11541748,96707,71.24490356,-19.62,-6.301123047,0,PAD,5,8.124109146
70.89,96710,70.9859314,96707,71.24490356,-19.62,-6.277612305,0,PAD,1,8.117823568
70.915,96711.83594,70.82723999,96712,70.81262207,-19.0314,-6.277514648,0,PAD,2,0.498830428
70.94,96713.49219,70.68365479,96711,70.89929199,-18.5409,-6.254003906,0,PAD,3,0.496162886
70.965,96715.08594,70.5458374,96705,71.41824341,-18.5409,-6.172875977,0,PAD,4,0.498830428
70.99,96716.4375,70.42941284,96711,70.89929199,-18.5409,-6.125976563,0,PAD,5,8.127251935
71.015,96717.94531,70.29891968,96705,71.41824341,-18.5409,-6.023120117,0,PAD,1,8.102109624
71.04,96719.83594,70.13552856,96725,69.68917847,-18.5409,-6.058935547,0,PAD,2,0.501497971
71.065,96721.40625,69.99978638,96709,71.07208252,-18.5409,-5.959423828,0,PAD,3,0.498830428
71.09,96722.36719,69.91677856,96714,70.63980103,-19.0314,-5.889575195,0,PAD,4,0.496162886
71.115,96723.49219,69.81970215,96709,71.07208252,-19.0314,-5.772509766,0,PAD,5,8.130394724
71.14,96724.27344,69.75183105,96713,70.72647095,-19.0314,-5.678881836,0,PAD,1,8.102109624
71.165,96725.75781,69.62341309,96718,70.29421997,-18.5409,-5.614038086,0,PAD,2,0.501497971
71.19,96726.82813,69.53103638,96718,70.29421997,-18.5409,-5.53918457,0,PAD,3,0.498830428
71.215,96727.67969,69.45742798,96718,70.29421997,-18.5409,-5.455566406,0,PAD,4,0.498830428
71.24,96728.32813,69.40158081,96718,70.29421997,-18.5409,-5.363598633,0,PAD,5,8.111537991
71.265,96729.03906,69.33996582,96718,70.29421997,-19.0314,-5.264550781,0,PAD,1,8.102109624
71.29,96730.27344,69.23348999,96723,69.86196899,-19.62,-5.195532227,0,PAD,2,0.488160259
71.315,96731.07813,69.1640625,96721,70.03475952,-19.62,-5.103173828,0,PAD,3,0.493495344
71.34,96732.01563,69.0826416,96718,70.29421997,-19.62,-4.981958008,0,PAD,4,0.501497971
71.365,96733.66406,68.94012451,96732,69.084198,-19.62,-4.958105469,0,PAD,5,8.120966357
71.39,96734.50781,68.86758423,96732,69.084198,-19.62,-4.922949219,0,PAD,1,8.111537991
71.415,96735.77344,68.75796509,96727,69.51641846,-19.62,-4.840161133,0,PAD,2,0.498830428
71.44,96736.46094,68.69845581,96727,69.51641846,-20.2086,-4.74987793,0,PAD,3,0.493495344
71.465,96737.46875,68.61129761,96725,69.68917847,-20.2086,-4.639160156,0,PAD,4,0.490827801
71.49,96738.74219,68.50167847,96741,68.30648804,-19.62,-4.640332031,0,PAD,5,8.111537991
71.515,96740.0625,68.38739014,96736,68.73864746,-19.0314,-4.591821289,0,PAD,1,8.117823568
71.54,96741.88281,68.23028564,96741,68.30648804,-19.0314,-4.570483398,0,PAD,2,0.504165513
71.565,96742.9375,68.13894653,96730,69.25698853,-19.62,-4.457666016,0,PAD,3,0.490827801
71.59,96743.85156,68.06011963,96730,69.25698853,-19.62,-4.340258789,0,PAD,4,0.498830428
71.615,96745,67.96044922,96736,68.73864746,-20.2086,-4.263769531,0,PAD,5,8.120966357
71.64,96746.33594,67.84509277,96760,66.6645813,-20.2086,-4.355566406,0,PAD,1,8.098966835
71.665,96747.27344,67.76419067,96741,68.30648804,-19.62,-4.289111328,0,PAD,2,0.498830428
71.69,96747.9375,67.70678711,96736,68.73864746,-19.0314,-4.179223633,0,PAD,3,0.504165513
71.715,96748.76563,67.63528442,96746,67.87432861,-19.0314,-4.138232422,0,PAD,4,0.498830428
71.74,96749.40625,67.57995605,96741,68.30648804,-19.62,-4.051757813,0,PAD,5,8.133537512
71.765,96750.14844,67.51577759,96741,68.30648804,-19.62,-3.959838867,0,PAD,1,8.111537991
71.79,96750.71875,67.46618652,96746,67.87432861,-19.62,-3.899243164,0,PAD,2,0.493495344
71.815,96751.64844,67.38635254,96748,67.7015686,-19.62,-3.846582031,0,PAD,3,0.493495344
71.84,96752.39063,67.32214355,96746,67.87432861,-19.62,-3.772216797,0,PAD,4,0.496162886
71.865,96752.91406,67.2767334,96743,68.13372803,-19.62,-3.670288086,0,PAD,5,8.111537991
71.89,96753.0625,67.26370239,96739,68.47924805,-20.2086,-3.534936523,0,PAD,1,8.083252891
71.915,96753.71094,67.20785522,96755,67.09667969,-20.2086,-3.516137695,0,PAD,2,0.501497971
71.94,96754.27344,67.15933228,96750,67.52828979,-20.2086,-3.450537109,0,PAD,3,0.493495344
71.965,96754.85938,67.10870361,96744,68.04708862,-19.62,-3.336499023,0,PAD,4,0.498830428
71.99,96755.125,67.08572388,96746,67.87432861,-19.0314,-3.234594727,0,PAD,5,8.133537512
72.015,96755.60938,67.04397583,96746,67.87432861,-19.0314,-3.13059082,0,PAD,1,8.092681258
72.04,96756.42188,66.97354126,96748,67.7015686,-19.0314,-3.037841797,0,PAD,2,0.496162886
72.065,96757.53906,66.87698364,96764,66.31860352,-19.62,-3.059521484,0,PAD,3,0.496162886
72.09,96758.45313,66.79818726,96760,66.6645813,-19.62,-3.040283203,0,PAD,4,0.493495344
72.115,96759.07031,66.7449646,96755,67.09667969,-20.2086,-2.976782227,0,PAD,5,8.13982309
